code,level1,level2,type,category,name
5322682404,5300000000,5322600000,НП,С,ЗІРКА
5322682405,5300000000,5322600000,НП,С,МЛИНИ
5322682406,5300000000,5322600000,НП,С,СТЕПНЕ
5322682407,5300000000,5322600000,НП,С,СЛОБІДКА
5322682408,5300000000,5322600000,НП,С,СТАРИЙ ХУТІР
5322682409,5300000000,5322600000,НП,С,ЧЕРВОНА БАЛКА
5322682410,5300000000,5322600000,НП,С,ЧИЖІ
5322682411,5300000000,5322600000,НП,С,ШЕВЧЕНКОВЕ
5322682800,5300000000,5322600000,,,ІСКОВЕЦЬКА/С.ІСКІВЦІ
5322682801,5300000000,5322600000,НП,С,ІСКІВЦІ
5322682802,5300000000,5322600000,НП,С,ДРЮКІВЩИНА
5322682803,5300000000,5322600000,НП,С,ОВДІЇВКА
5322682804,5300000000,5322600000,НП,С,СКОРОБАГАТЬКИ
5322682805,5300000000,5322600000,НП,С,ЯБЛУНІВКА
5322683400,5300000000,5322600000,,,КОРСУНІВСЬКА/С.КОРСУНІВКА
5322683401,5300000000,5322600000,НП,С,КОРСУНІВКА
5322683402,5300000000,5322600000,НП,С,ВОВКІВСЬКЕ
5322683403,5300000000,5322600000,НП,С,ПОТОЦЬКІВЩИНА
5322683404,5300000000,5322600000,НП,С,ПЛАСКІВЩИНА
5322683406,5300000000,5322600000,НП,С,САРАНЧИНЕ
5322684000,5300000000,5322600000,,,ЖАБКІВСЬКА/С.ЖАБКИ
5322684001,5300000000,5322600000,НП,С,ЖАБКИ
5322684003,5300000000,5322600000,НП,С,НОВЕ
5322684400,5300000000,5322600000,,,ЛУЧАНСЬКА/С.ЛУКА
5322684401,5300000000,5322600000,НП,С,ЛУКА
5322684402,5300000000,5322600000,НП,С,ЮСКІВЦІ
5322684900,5300000000,5322600000,,,ПІСКІВСЬКА/С.ПІСКИ
5322684901,5300000000,5322600000,НП,С,ПІСКИ
5322684902,5300000000,5322600000,НП,С,ШЕВЧЕНКИ
5322684903,5300000000,5322600000,НП,С,ЯРЕМІВЩИНА
5322685300,5300000000,5322600000,,,ПОГАРЩИНСЬКА/С.ПОГАРЩИНА
5322685301,5300000000,5322600000,НП,С,ПОГАРЩИНА
5322685302,5300000000,5322600000,НП,С,ДІБРІВНЕ
5322685800,5300000000,5322600000,,,РИГІВСЬКА/С.РИГИ
5322685801,5300000000,5322600000,НП,С,РИГИ
5322685802,5300000000,5322600000,НП,С,ВЕНСЛАВИ
5322685803,5300000000,5322600000,НП,С,ПЕСТИЧЕВСЬКЕ
5322686200,5300000000,5322600000,,,СВИРИДІВСЬКА/С.СВИРИДІВКА
5322686201,5300000000,5322600000,НП,С,СВИРИДІВКА
5322686202,5300000000,5322600000,НП,С,ДЕРЕКІВЩИНА
5322686203,5300000000,5322600000,НП,С,ПАРНИЦЬКЕ
5322686204,5300000000,5322600000,НП,С,СТЕПУКИ
5322686205,5300000000,5322600000,НП,С,ЯШНИКИ
5322686600,5300000000,5322600000,,,СЕНЧАНСЬКА/С.СЕНЧА
5322686601,5300000000,5322600000,НП,С,СЕНЧА
5322686602,5300000000,5322600000,НП,С,ЛУЧКА
5322686603,5300000000,5322600000,НП,С,РУДКА
5322687200,5300000000,5322600000,,,ТОКАРІВСЬКА/С.ТОКАРІ
5322687201,5300000000,5322600000,НП,С,ТОКАРІ
5322687202,5300000000,5322600000,НП,С,ГАМАЛІЇВКА
5322687203,5300000000,5322600000,НП,С,ДОЛИНКА
5322687204,5300000000,5322600000,НП,С,ПУЧКІВЩИНА
5322687205,5300000000,5322600000,НП,С,РУДА
5322687800,5300000000,5322600000,,,ХАРКІВЕЦЬКА/С.ХАРКІВЦІ
5322687801,5300000000,5322600000,НП,С,ХАРКІВЦІ
5322687802,5300000000,5322600000,НП,С,АРХИПІВКА
5322687803,5300000000,5322600000,НП,С,ЗАПАДИНЦІ
5322688400,5300000000,5322600000,,,ЯХНИКІВСЬКА/С.ЯХНИКИ
5322688401,5300000000,5322600000,НП,С,ЯХНИКИ
5322688403,5300000000,5322600000,НП,С,РОМАНИХА
5322688404,5300000000,5322600000,НП,С,ШМИГЛІ
5322800000,5300000000,5322800000,Р,,ЛУБЕНСЬКИЙ РАЙОН/М.ЛУБНИ
5322880000,5300000000,5322800000,,,СІЛЬРАДИ ЛУБЕНСЬКОГО Р-НУ
5323289601,5300000000,5323200000,НП,С,ЯРМАКИ
5322880300,5300000000,5322800000,,,БЕРЕЗІВСЬКА/С.БЕРЕЗІВКА
5322880301,5300000000,5322800000,НП,С,БЕРЕЗІВКА
5322880302,5300000000,5322800000,НП,С,КРЕВЕЛІВКА
5322880305,5300000000,5322800000,НП,С,ТОТЧИНЕ
5322880306,5300000000,5322800000,НП,С,ШИНКІВЩИНА
5322880400,5300000000,5322800000,,,БЕРЕЗОТІЦЬКА/С.БЕРЕЗОТОЧА
5322880401,5300000000,5322800000,НП,С,БЕРЕЗОТОЧА
5322880402,5300000000,5322800000,НП,С,СУХА СОЛОНИЦЯ
5322880700,5300000000,5322800000,,,БІЄВЕЦЬКА/С.БІЇВЦІ
5322880701,5300000000,5322800000,НП,С,БІЇВЦІ
5322880702,5300000000,5322800000,НП,С,ГОРОБІЇ
5322880703,5300000000,5322800000,НП,С,ЄНКІВЦІ
5322881100,5300000000,5322800000,,,ВОВЧИЦЬКА/С.ВОВЧИК
5322881101,5300000000,5322800000,НП,С,ВОВЧИК
5322881102,5300000000,5322800000,НП,С,ВИСАЧКИ
5322881103,5300000000,5322800000,НП,С,ВОВЧА ДОЛИНА
5322881104,5300000000,5322800000,НП,С,КУЗУБІВКА
5322881200,5300000000,5322800000,,,ВОЙНИХІВСЬКА/С.ВОЙНИХА
5322881201,5300000000,5322800000,НП,С,ВОЙНИХА
5322881203,5300000000,5322800000,НП,С,КУП'ЄВАХА
5322881205,5300000000,5322800000,НП,С,ПІСКИ
5322881207,5300000000,5322800000,НП,С,ТЕРНІВЩИНА
5322881400,5300000000,5322800000,,,ВИЩЕБУЛАТЕЦЬКА/С.ВИЩИЙ БУЛАТЕЦЬ
5322881401,5300000000,5322800000,НП,С,ВИЩИЙ БУЛАТЕЦЬ
5322881402,5300000000,5322800000,НП,С,КОНОНІВКА
5322881403,5300000000,5322800000,НП,С,МАЛИЙ В'ЯЗІВОК
5322881404,5300000000,5322800000,НП,С,НИЖНІЙ БУЛАТЕЦЬ
5322881405,5300000000,5322800000,НП,С,ЧУДНІВЦІ
5322881800,5300000000,5322800000,,,ДУХІВСЬКА/С.ДУХОВЕ
5322881801,5300000000,5322800000,НП,С,ДУХОВЕ
5322881802,5300000000,5322800000,НП,С,ГІНЦІ
5322881803,5300000000,5322800000,НП,С,КАРПИЛІВКА
5322882200,5300000000,5322800000,,,ЖДАНІВСЬКА/С.ЖДАНИ
5322882201,5300000000,5322800000,НП,С,ЖДАНИ
5322882700,5300000000,5322800000,,,ІСКОВЕЦЬКА/С.ІСКІВЦІ
5322882701,5300000000,5322800000,НП,С,ІСКІВЦІ
5322882702,5300000000,5322800000,НП,С,ПУЛИНЦІ
5322883200,5300000000,5322800000,,,КАЛАЙДИНЦІВСЬКА/С.КАЛАЙДИНЦІ
5322883201,5300000000,5322800000,НП,С,КАЛАЙДИНЦІ
5322883202,5300000000,5322800000,НП,С,КЛЕПАЧІ
5322883203,5300000000,5322800000,НП,С,ЛУШНИКИ
5322883204,5300000000,5322800000,НП,С,ХАЛЕПЦІ
5322883205,5300000000,5322800000,НП,С,ХИТЦІ
5322883900,5300000000,5322800000,,,ЛИТВЯКІВСЬКА/С.ЛИТВЯКИ
5322883901,5300000000,5322800000,НП,С,ЛИТВЯКИ
5322883902,5300000000,5322800000,НП,С,ПОКРОВСЬКЕ
5322883903,5300000000,5322800000,НП,С,ЧЕРВОНІ ПОЛОГИ
5322884000,5300000000,5322800000,,,МАЦКОВЕЦЬКА/С.МАЦКІВЦІ
5322884001,5300000000,5322800000,НП,С,МАЦКІВЦІ
5322884002,5300000000,5322800000,НП,С,МАЦКОВА ЛУЧКА
5322884600,5300000000,5322800000,,,МГАРСЬКА/С.МГАР
5322884601,5300000000,5322800000,НП,С,МГАР
5322884602,5300000000,5322800000,НП,С,ВІЛЬШАНКА
5322884603,5300000000,5322800000,НП,С,ЛУКИ
5322884900,5300000000,5322800000,,,МИХНІВСЬКА/С.МИХНІВЦІ
5322884901,5300000000,5322800000,НП,С,МИХНІВЦІ
5322884902,5300000000,5322800000,НП,С,В'ЯЗІВОК
5322884903,5300000000,5322800000,НП,С,ОЛЕКСАНДРІВКА
5322884904,5300000000,5322800000,НП,С,П'ЯТИГІРЦІ
5322884905,5300000000,5322800000,НП,С,ТЕРНИ
5322885100,5300000000,5322800000,,,НОВАКІВСЬКА/С.НОВАКИ
5322885101,5300000000,5322800000,НП,С,НОВАКИ
5322885102,5300000000,5322800000,НП,С,ПИШНЕ
5322885200,5300000000,5322800000,,,НОВООРІХІВСЬКА/С-ЩЕ НОВООРІХІВКА
5322885201,5300000000,5322800000,НП,С,НОВООРІХІВКА
5322885203,5300000000,5322800000,НП,С,ВЕЛИЧКІВКА
5322885204,5300000000,5322800000,НП,С,РОМОДАН
5322885300,5300000000,5322800000,,,ОРІХІВСЬКА/С.ОРІХІВКА
5322885301,5300000000,5322800000,НП,С,ОРІХІВКА
5322885302,5300000000,5322800000,НП,С,БАРВІНЩИНА
5322885304,5300000000,5322800000,НП,С,КРЕМ'ЯНКА
5322885305,5300000000,5322800000,НП,С,МАТЯШІВКА
5322885306,5300000000,5322800000,НП,С,СВІЧКІВКА
5322885307,5300000000,5322800000,НП,С,СТАДНЯ
5322885400,5300000000,5322800000,,,ОКІПСЬКА/С.ОКІП
5322885401,5300000000,5322800000,НП,С,ОКІП
5322885407,5300000000,5322800000,НП,С,СЕЛЮКІВ
5322885700,5300000000,5322800000,,,ОСТАПІВСЬКА/С.ОСТАПІВКА
5322885701,5300000000,5322800000,НП,С,ОСТАПІВКА
5322885702,5300000000,5322800000,НП,С,БОГОДАРІВКА
5322885703,5300000000,5322800000,НП,С,МАКАРІВЩИНА
5322885704,5300000000,5322800000,НП,С,СТЕПУРІ
5322886200,5300000000,5322800000,,,СНІТИНСЬКА/С.СНІТИН
5322886201,5300000000,5322800000,НП,С,СНІТИН
5322886202,5300000000,5322800000,НП,С,БРОВАРКИ
5322886203,5300000000,5322800000,НП,С,РЕМІВКА
5322886600,5300000000,5322800000,,,ЗАСУЛЬСЬКА/С.ЗАСУЛЛЯ
5322886601,5300000000,5322800000,НП,С,ЗАСУЛЛЯ
5322886605,5300000000,5322800000,НП,С,СОЛОНИЦЯ
5322887000,5300000000,5322800000,,,ТАРАНДИНЦІВСЬКА/С.ТАРАНДИНЦІ
5322887001,5300000000,5322800000,НП,С,ТАРАНДИНЦІ
5322887003,5300000000,5322800000,НП,С,ВИЛИ
5322887004,5300000000,5322800000,НП,С,ГУБСЬКЕ
5322887400,5300000000,5322800000,,,ТИШКІВСЬКА/С.ТИШКИ
5322887401,5300000000,5322800000,НП,С,ТИШКИ
5322887402,5300000000,5322800000,НП,С,КРУТИЙ БЕРЕГ
5322887900,5300000000,5322800000,,,ХОРОШКІВСЬКА/С.ХОРОШКИ
5322887901,5300000000,5322800000,НП,С,ХОРОШКИ
5322887905,5300000000,5322800000,НП,С,ЛОМАКИ
5322887907,5300000000,5322800000,НП,С,СНІТИНЕ
5322887909,5300000000,5322800000,НП,С,ЧЕРНЕЧЕ
5322888400,5300000000,5322800000,,,ШЕКІВСЬКА/С.ШЕКИ
5322888401,5300000000,5322800000,НП,С,ШЕКИ
5322888402,5300000000,5322800000,НП,С,ХИТЦІ
5322888900,5300000000,5322800000,,,ШЕРШНІВСЬКА/С.ШЕРШНІВКА
5322888901,5300000000,5322800000,НП,С,ШЕРШНІВКА
5322888902,5300000000,5322800000,НП,С,НАЗАРІВКА
5323000000,5300000000,5323000000,Р,,МАШІВСЬКИЙ РАЙОН/СМТ МАШІВКА
5323055000,5300000000,5323000000,,,СЕЛИЩА МІСЬКОГО ТИПУ МАШІВСЬКОГО Р-НУ
5323055100,5300000000,5323000000,НП,Т,МАШІВКА
5323080000,5300000000,5323000000,,,СІЛЬРАДИ МАШІВСЬКОГО Р-НУ
5323080200,5300000000,5323000000,,,АБРАМІВСЬКА/С.АБРАМІВКА
5323080201,5300000000,5323000000,НП,С,АБРАМІВКА
5323080203,5300000000,5323000000,НП,С,НОВА ПАВЛІВКА
5323080700,5300000000,5323000000,,,БАЗИЛІВЩИНСЬКА/С.БАЗИЛІВЩИНА
5323080701,5300000000,5323000000,НП,С,БАЗИЛІВЩИНА
5323081300,5300000000,5323000000,,,ДМИТРІВСЬКА/С.ДМИТРІВКА
5323081301,5300000000,5323000000,НП,С,ДМИТРІВКА
5323081304,5300000000,5323000000,НП,С,КАЛИНІВКА
5323082200,5300000000,5323000000,,,КОШМАНІВСЬКА/С.КОШМАНІВКА
5323082201,5300000000,5323000000,НП,С,КОШМАНІВКА
5323082202,5300000000,5323000000,НП,С,БОГДАНІВКА
5323082203,5300000000,5323000000,НП,С,МИРОНІВКА
5323083800,5300000000,5323000000,,,МИХАЙЛІВСЬКА/С.МИХАЙЛІВКА
5323083801,5300000000,5323000000,НП,С,МИХАЙЛІВКА
5323083802,5300000000,5323000000,НП,С,ЖИРКІВКА
5323083803,5300000000,5323000000,НП,С,ЛЮБИМІВКА
5323083804,5300000000,5323000000,НП,С,ПЕРВОМАЙСЬКЕ
5323083805,5300000000,5323000000,НП,С,АНДРІЇВКА
5323083806,5300000000,5323000000,НП,С,ГРАБІВЩИНА
5323083807,5300000000,5323000000,НП,С,КОНОВАЛІВКА
5323083808,5300000000,5323000000,НП,С,КРАСНОГІРКА
5323083809,5300000000,5323000000,НП,С,КУСТОЛОВО-СУХОДІЛКА
5323083810,5300000000,5323000000,НП,С,МАЛА НЕХВОРОЩА
5323083811,5300000000,5323000000,НП,С,ПАВЛІВКА
5323083812,5300000000,5323000000,НП,С,РЯСЬКЕ
5323083813,5300000000,5323000000,НП,С,СВИСТУНІВКА
5323083814,5300000000,5323000000,НП,С,УСТЬ-ЛИП'ЯНКА
5323084400,5300000000,5323000000,,,НОВОТАГАМЛИЦЬКА/С.НОВИЙ ТАГАМЛИК
5323084401,5300000000,5323000000,НП,С,НОВИЙ ТАГАМЛИК
5323084402,5300000000,5323000000,НП,С,ВІЛЬНЕ
5323084403,5300000000,5323000000,НП,С,КОЗЕЛЬЩИНА
5323084404,5300000000,5323000000,НП,С,ОГУЇВКА
5323086200,5300000000,5323000000,,,САХНІВЩИНСЬКА/С.САХНІВЩИНА
5323086201,5300000000,5323000000,НП,С,САХНІВЩИНА
5323086202,5300000000,5323000000,НП,С,ВОВЧА БАЛКА
5323086203,5300000000,5323000000,НП,С,ГРИГОРІВКА
5323086204,5300000000,5323000000,НП,С,ПЕТРІВКА
5323086600,5300000000,5323000000,,,СЕЛЕЩИНСЬКА/С.СЕЛЕЩИНА
5323086601,5300000000,5323000000,НП,С,СЕЛЕЩИНА
5323086602,5300000000,5323000000,НП,С,ЛАТИШІВКА
5323086603,5300000000,5323000000,НП,С,СУХОНОСІВКА
5323086604,5300000000,5323000000,НП,С,ТИМЧЕНКІВКА
5323087200,5300000000,5323000000,,,СТАРИЦЬКІВСЬКА/С.СТАРИЦЬКІВКА
5323087201,5300000000,5323000000,НП,С,СТАРИЦЬКІВКА
5323087202,5300000000,5323000000,НП,С,ЗОРЯ
5323087203,5300000000,5323000000,НП,С,ОЛЕКСІЇВКА
5323087204,5300000000,5323000000,НП,С,РУБАНІВКА
5323087205,5300000000,5323000000,НП,С,СОНЯЧНЕ
5323200000,5300000000,5323200000,Р,,МИРГОРОДСЬКИЙ РАЙОН/М.МИРГОРОД
5323255000,5300000000,5323200000,,,СЕЛИЩА МІСЬКОГО ТИПУ МИРГОРОДСЬКОГО Р-НУ
5323255400,5300000000,5323200000,НП,Т,КОМИШНЯ
5323255401,5300000000,5323200000,НП,С,БУЛУКИ
5323255404,5300000000,5323200000,НП,С,ЛІСОВЕ
5323255406,5300000000,5323200000,НП,С,СТУПКИ
5323255407,5300000000,5323200000,НП,С,ШУЛЬГИ
5323255700,5300000000,5323200000,НП,Т,РОМОДАН
5323255701,5300000000,5323200000,НП,С,КОНЮШЕВЕ
5323255702,5300000000,5323200000,НП,С,СОТНИЦЬКЕ
5323255703,5300000000,5323200000,НП,С,ШАРКІВЩИНА
5323280000,5300000000,5323200000,,,СІЛЬРАДИ МИРГОРОДСЬКОГО Р-НУ
5323280200,5300000000,5323200000,,,БІЛИКІВСЬКА/С.БІЛИКИ
5323280201,5300000000,5323200000,НП,С,БІЛИКИ
5323280202,5300000000,5323200000,НП,С,ЛЕЩЕНКИ
5323280203,5300000000,5323200000,НП,С,МАРЧЕНКИ
5323280204,5300000000,5323200000,НП,С,МИЛАШЕНКОВЕ
5323280400,5300000000,5323200000,,,ВЕЛИКОБАЙРАЦЬКА/С.ВЕЛИКИЙ БАЙРАК
5323280401,5300000000,5323200000,НП,С,ВЕЛИКИЙ БАЙРАК
5323280402,5300000000,5323200000,НП,Щ,ДЕКАБРИСТІВ
5323280403,5300000000,5323200000,НП,С,ДОВГАЛЕВЕ
5323280404,5300000000,5323200000,НП,С,ЦИСЕВЕ
5323280700,5300000000,5323200000,,,ВЕЛИКООБУХІВСЬКА/С.ВЕЛИКА ОБУХІВКА
5323280701,5300000000,5323200000,НП,С,ВЕЛИКА ОБУХІВКА
5323280703,5300000000,5323200000,НП,С,ПАНАСІВКА
5323280704,5300000000,5323200000,НП,С,САКАЛІВКА
5323281000,5300000000,5323200000,,,ВЕЛИКОСОРОЧИНСЬКА/С.ВЕЛИКІ СОРОЧИНЦІ
5323281001,5300000000,5323200000,НП,С,ВЕЛИКІ СОРОЧИНЦІ
5323281200,5300000000,5323200000,,,ВОВНЯНСЬКА/С.ВОВНЯНКА
5323281201,5300000000,5323200000,НП,С,ВОВНЯНКА
5323281400,5300000000,5323200000,,,ГАРКУШИНСЬКА/С.ГАРКУШИНЦІ
5323281401,5300000000,5323200000,НП,С,ГАРКУШИНЦІ
5323281403,5300000000,5323200000,НП,С,РИБАЛЬСЬКЕ
5323281800,5300000000,5323200000,,,ДІБРІВСЬКА/С.ДІБРІВКА
5323281801,5300000000,5323200000,НП,С,ДІБРІВКА
5323281802,5300000000,5323200000,НП,С,ВЕРХОВИНА
5323281803,5300000000,5323200000,НП,С,ВЕСЕЛЕ
5323281804,5300000000,5323200000,НП,С,ГЛИБОКЕ
5323281805,5300000000,5323200000,НП,С,КОТЛЯРІ
5323281806,5300000000,5323200000,НП,С,ПОКАЗОВЕ
5323281807,5300000000,5323200000,НП,С,СТОВБИНЕ
5323281808,5300000000,5323200000,НП,С,ШПАКОВЕ
5323282200,5300000000,5323200000,,,ЗУБІВСЬКА/С.ЗУБІВКА
5323282201,5300000000,5323200000,НП,С,ЗУБІВКА
5323282202,5300000000,5323200000,НП,С,РУДА
5323282400,5300000000,5323200000,,,ЗУЄВЕЦЬКА/С.ЗУЇВЦІ
5323282401,5300000000,5323200000,НП,С,ЗУЇВЦІ
5323282800,5300000000,5323200000,,,КИБИНСЬКА/С.КИБИНЦІ
5323282801,5300000000,5323200000,НП,С,КИБИНЦІ
5323282802,5300000000,5323200000,НП,С,БІЄВЕ
5323283400,5300000000,5323200000,,,КЛЮШНИКІВСЬКА/С.КЛЮШНИКІВКА
5323283401,5300000000,5323200000,НП,С,КЛЮШНИКІВКА
5323283402,5300000000,5323200000,НП,С,АНДРІЇВКА
5323283403,5300000000,5323200000,НП,С,ВОВКИ
5323283405,5300000000,5323200000,НП,С,ГАСЕНКИ
5323283406,5300000000,5323200000,НП,С,ГРИГОРІВКА
5323283407,5300000000,5323200000,НП,Щ,ДІБРІВКА
5323283408,5300000000,5323200000,НП,С,ЗАЛІЗНЯКИ
5323283410,5300000000,5323200000,НП,С,СОХАЦЬКЕ
5323283411,5300000000,5323200000,НП,С,ТРАВНЕВЕ
5323283412,5300000000,5323200000,НП,С,ШТОМПЕЛІ
5323284600,5300000000,5323200000,,,ОСТАПІВСЬКА/С.ОСТАПІВКА
5323284601,5300000000,5323200000,НП,С,ОСТАПІВКА
5323284602,5300000000,5323200000,НП,С,ВЕРХНЯ БУДАКІВКА
5323284603,5300000000,5323200000,НП,С,ОНАЦЬКЕ
5323284604,5300000000,5323200000,НП,С,ПАНЧЕНКИ
5323284605,5300000000,5323200000,НП,С,СИНЬОЩОКИ
5323285200,5300000000,5323200000,,,ПЕТРІВЦІВСЬКА/С.ПЕТРІВЦІ
5323285201,5300000000,5323200000,НП,С,ПЕТРІВЦІ
5323285202,5300000000,5323200000,НП,С,КУЗЬМЕНКИ
5323285600,5300000000,5323200000,,,ПОЛИВ'ЯНСЬКА/С.ПОЛИВ'ЯНЕ
5323285601,5300000000,5323200000,НП,С,ПОЛИВ'ЯНЕ
5323285602,5300000000,5323200000,НП,С,ІВАЩЕНКИ
5323285603,5300000000,5323200000,НП,С,КУПІВЩИНА
5323285604,5300000000,5323200000,НП,С,РАДЧЕНКИ
5323286000,5300000000,5323200000,,,ПОПІВСЬКА/С.ПОПІВКА
5323286001,5300000000,5323200000,НП,С,ПОПІВКА
5323286002,5300000000,5323200000,НП,С,ВЕЛИКА ГРЕМ'ЯЧА
5323286003,5300000000,5323200000,НП,С,МАЛА ГРЕМ'ЯЧА
5323287200,5300000000,5323200000,,,САВИНЦІВСЬКА/С.САВИНЦІ
5323287201,5300000000,5323200000,НП,С,САВИНЦІ
5323287202,5300000000,5323200000,НП,С,ЗЕЛЕНИЙ КУТ
5323287204,5300000000,5323200000,НП,С,ОЛЕФІРІВКА
5323287205,5300000000,5323200000,НП,С,СЕМЕРЕНКИ
5323287500,5300000000,5323200000,,,СЛОБІДСЬКА/С.СЛОБІДКА
5323287501,5300000000,5323200000,НП,С,СЛОБІДКА
5323287502,5300000000,5323200000,НП,С,МАЛЬЦІ
5323287503,5300000000,5323200000,НП,С,НОСЕНКИ
5323287504,5300000000,5323200000,НП,С,ОСОВЕ
5323287700,5300000000,5323200000,,,СОЛОНЦІВСЬКА/С.СОЛОНЦІ
